FazendaNome,Data,Metragem,DensidadeSeca,Umidade,PlacaVeiculo,MotoristaVeiculo,PesoBruto
MAPAL,2024-02-17,75.16,267.429,3.02,60,149.0,31230.0
MAPAL,2024-02-19,75.9,265.086,5.78,60,149.0,31240.0
MAPAL,2024-02-20,71.68,258.51,5.83,812,5425.0,29460.0
MAPAL,2024-02-21,69.85,289.048,5.68,812,5425.0,31160.0
MAPAL,2024-02-24,74.68,265.399,4.84,60,5425.0,30670.0
MAPAL,2024-02-26,73.2,258.47,5.47,812,5425.0,30190.0
MAPAL,2024-02-27,74.72,283.458,6.67,60,5425.0,32030.0
MAPAL,2024-02-28,75.68,279.995,5.62,60,5425.0,32200.0
MAPAL,2024-02-29,75.61,263.589,4.78,60,5425.0,30900.0
MAPAL,2024-03-02,75.44,269.486,4.25,60,5425.0,31220.0
MAPAL,2024-03-04,74.72,290.15,5.81,60,5425.0,32550.0
MAPAL,2024-03-07,74.48,304.511,11.05,60,5425.0,33860.0
MAPAL,2024-03-09,75.67,264.834,10.83,60,5425.0,31040.0
MAPAL,2024-03-15,75.5,245.828,5.09,60,5425.0,29520.0
MAPAL,2024-03-20,75.67,261.134,6.84,60,5425.0,30380.0
MAPAL,2024-03-23,77.67,232.007,7.5,60,5425.0,28750.0
MAPAL,2024-03-24,75.67,273.424,8.15,60,5425.0,31660.0
MAPAL,2024-03-29,74.96,254.936,6.69,60,5425.0,29880.0
MAPAL,2024-03-31,76.0,274.217,12.58,60,5425.0,31790.0
MAPAL,2024-04-03,73.05,280.493,8.59,60,5425.0,31220.0
MAPAL,2024-04-07,71.34,270.395,6.19,60,149.0,30150.0
MAPAL,2024-04-08,73.05,249.281,3.87,60,149.0,28950.0
MAPAL,2024-04-10,71.86,278.736,8.03,60,5425.0,30820.0
MAPAL,2024-04-10,72.5,273.241,5.38,60,5425.0,30470.0
MAPAL,2024-04-12,74.0,272.432,6.08,60,5425.0,30890.0
MAPAL,2024-04-19,70.67,274.232,6.79,60,5425.0,30230.0
MAPAL,2024-04-22,73.29,269.614,5.24,60,5425.0,30610.0
MAPAL,2024-04-22,73.82,250.474,5.11,60,5425.0,29190.0
MAPAL,2024-05-01,73.29,251.467,7.28,60,5425.0,28940.0
MAPAL,2024-05-07,72.81,223.046,5.1,60,5425.0,26820.0
MAPAL,2024-05-08,73.82,250.474,4.65,60,5425.0,29180.0
MAPAL,2024-05-21,75.0,236.0,8.16,60,5425.0,28840.0
MAPAL,2024-05-24,75.19,230.749,3.65,60,5425.0,28840.0
MAPAL,2024-05-27,75.19,238.33,6.27,60,5425.0,28640.0
MAPAL,2024-05-31,70.91,220.42,6.78,60,5425.0,26940.0
MAPAL,2024-06-01,71.86,260.924,7.1,60,5425.0,29420.0
MAPAL,2024-06-06,68.5,252.555,6.17,60,5425.0,28250.0
MAPAL,2024-06-20,72.1,264.771,5.13,60,5425.0,29740.0
MAPAL,2024-06-21,72.81,253.811,3.61,60,5425.0,29480.0
MAPAL,2024-06-21,74.48,238.185,2.28,60,5425.0,28830.0
MAPAL,2024-06-23,77.6,215.593,4.59,60,5425.0,27520.0
MAPAL,2024-06-24,78.55,229.535,8.54,60,5425.0,28880.0
MAPAL,2024-06-28,74.96,235.059,4.8,60,5425.0,28340.0
MAPAL,2024-07-07,74.48,221.939,7.14,60,5425.0,27120.0
MAPAL,2024-07-08,73.29,235.366,3.95,60,5425.0,27850.0
MAPAL,2024-07-09,72.29,236.271,4.1,60,5425.0,27820.0
MAPAL,2024-07-11,72.34,257.396,10.19,60,5425.0,29200.0
MAPAL,2024-07-12,74.19,220.65,4.87,60,5425.0,26960.0
MAPAL,2024-07-17,71.22,230.132,5.41,60,5425.0,26910.0
MAPAL,2024-07-21,72.39,235.944,2.1,60,5425.0,27690.0
MAPAL,2024-07-22,74.2,217.925,3.58,60,5425.0,26690.0
MAPAL,2024-07-26,74.72,226.445,3.35,60,5425.0,27960.0
MAPAL,2024-07-29,74.0,227.297,3.03,60,5425.0,27430.0
MAPAL,2024-08-13,73.29,245.19,6.04,60,5425.0,28600.0
MAPAL,2024-08-15,73.77,262.573,10.41,60,5425.0,30150.0
MAPAL,2024-08-21,74.24,235.453,3.19,60,5425.0,28030.0
MAPAL,2021-02-08,116.64,240.835,3.66,421,4178.0,49640.0
MAPAL,2021-02-27,111.78,267.4,7.08,421,4178.0,51240.0
MAPAL,2021-03-05,109.35,274.348,7.73,421,4178.0,51360.0
MAPAL,2021-03-31,117.85,257.87,2.03,1927,150.0,52130.0
MAPAL,2021-04-01,125.14,242.608,3.5,1927,150.0,51820.0
MAPAL,2021-04-05,105.7,277.389,5.99,1927,150.0,50690.0
MAPAL,2021-04-08,114.21,261.01,5.68,1927,150.0,51480.0
MAPAL,2021-04-09,109.35,255.693,4.43,1927,150.0,49580.0
MAPAL,2021-08-30,73.5,265.306,5.39,60,149.0,30280.0
MAPAL,2023-10-03,77.62,265.138,3.64,60,149.0,31480.0
MAPAL,2021-04-15,113.52,272.199,2.4,1927,150.0,52330.0
MAPAL,2021-06-04,120.0,247.75,5.5,1927,150.0,50850.0
MAPAL,2021-07-14,115.0,215.652,3.44,2517,1381.0,44350.0
MAPAL,2021-07-17,104.0,218.269,5.27,4126,1996.0,39740.0
MAPAL,2021-07-29,113.0,224.336,4.71,2192,2060.0,43170.0
MAPAL,2021-08-02,112.5,235.289,3.96,2192,2060.0,44320.0
MAPAL,2021-08-04,115.5,234.199,4.49,2192,2060.0,44830.0
MAPAL,2021-08-13,107.9,239.481,4.49,2192,2060.0,43600.0
MAPAL,2021-08-16,114.0,245.351,3.29,2192,2060.0,45850.0
MAPAL,2021-08-23,73.59,262.536,2.24,60,149.0,29950.0
MAPAL,2021-08-25,77.24,255.179,3.13,60,149.0,30320.0
MAPAL,2021-08-31,72.5,279.724,3.56,60,149.0,31140.0
MAPAL,2021-09-04,76.0,255.921,2.69,60,149.0,30180.0
MAPAL,2021-09-06,76.0,248.553,1.9,60,149.0,29590.0
MAPAL,2021-09-09,75.0,262.533,3.27,60,149.0,30310.0
MAPAL,2021-09-11,73.5,260.408,4.31,60,149.0,29920.0
MAPAL,2021-09-13,74.0,260.0,2.57,60,149.0,29850.0
MAPAL,2021-09-13,77.3,246.054,3.81,60,149.0,29730.0
MAPAL,2021-09-21,75.25,248.106,2.9,60,149.0,29420.0
MAPAL,2021-09-22,76.75,258.241,3.07,60,149.0,30700.0
MAPAL,2021-09-24,77.5,261.806,1.77,60,149.0,31160.0
MAPAL,2021-09-27,76.5,244.837,4.35,60,149.0,29470.0
MAPAL,2021-09-28,75.0,260.667,4.4,60,149.0,30380.0
MAPAL,2021-10-14,77.0,254.935,4.84,60,149.0,30550.0
MAPAL,2021-10-21,76.0,219.737,3.65,60,149.0,27620.0
MAPAL,2021-10-30,78.47,238.69,4.07,60,149.0,29480.0
MAPAL,2021-11-02,73.5,240.408,2.87,60,149.0,28480.0
MAPAL,2021-11-30,72.68,264.633,17.45,60,149.0,31360.0
MAPAL,2021-12-20,74.0,262.703,5.89,60,149.0,30260.0
MAPAL,2021-12-23,76.1,235.611,3.81,60,149.0,28840.0
MAPAL,2021-12-24,76.2,252.231,4.23,60,149.0,30110.0
MAPAL,2021-12-27,78.0,265.769,4.52,60,149.0,31620.0
MAPAL,2021-12-29,78.0,267.308,4.95,60,149.0,31690.0
MAPAL,2021-12-30,78.0,276.41,6.19,60,149.0,32280.0
MAPAL,2022-01-03,75.0,265.067,4.67,60,149.0,30830.0
MAPAL,2022-01-07,74.0,250.676,3.22,60,149.0,29430.0
MAPAL,2022-01-13,76.5,265.621,4.62,60,149.0,31050.0
MAPAL,2022-01-20,74.1,258.974,4.44,60,149.0,29900.0
MAPAL,2022-08-22,80.1,238.327,4.84,60,149.0,29900.0
MAPAL,2022-09-02,81.5,267.607,3.38,60,149.0,32400.0
MAPAL,2022-09-15,80.5,232.795,4.76,60,149.0,29600.0
MAPAL,2022-10-24,81.85,253.879,8.83,60,149.0,31600.0
MAPAL,2022-11-05,80.45,223.866,3.64,60,149.0,28650.0
MAPAL,2022-11-11,80.22,254.051,9.47,60,149.0,31130.0
MAPAL,2022-11-16,78.93,244.014,4.27,60,149.0,30150.0
MAPAL,2022-11-21,80.46,231.046,3.93,60,149.0,29560.0
MAPAL,2023-01-17,80.22,225.63,4.93,60,149.0,28940.0
MAPAL,2023-01-20,78.11,252.849,2.42,60,149.0,30510.0
MAPAL,2023-02-03,129.06,237.254,6.39,6842,5288.0,51860.0
MAPAL,2023-02-03,128.78,265.259,8.47,6876,5248.0,55490.0
MAPAL,2023-02-19,126.26,252.416,4.88,6880,5248.0,53160.0
MAPAL,2023-02-20,128.74,233.96,5.11,6880,5248.0,51630.0
MAPAL,2023-02-28,126.64,245.499,5.82,6880,5248.0,52600.0
MAPAL,2023-03-03,129.33,250.367,4.49,6880,5248.0,53890.0
MAPAL,2023-03-22,128.45,271.935,6.4,6876,1903.0,56220.0
MAPAL,2023-03-23,130.81,241.725,4.73,6876,1903.0,53180.0
MAPAL,2023-05-28,127.91,258.698,5.25,6876,1903.0,54360.0
MAPAL,2023-06-03,127.32,284.716,5.2,7329,1903.0,57500.0
MAPAL,2023-06-06,128.1,284.231,6.88,6880,5494.0,57660.0
MAPAL,2023-06-11,130.12,267.676,4.14,7343,1903.0,56020.0
MAPAL,2023-12-30,80.1,237.578,4.83,60,149.0,29920.0
MAPAL,2024-01-01,80.66,242.127,3.84,60,149.0,30490.0
MAPAL,2022-09-09,81.0,222.346,3.82,60,149.0,28740.0
MAPAL,2020-05-19,125.4,275.096,7.91,421,4178.0,56400.0
MAPAL,2020-05-20,121.0,269.604,5.76,421,4178.0,55040.0
MAPAL,2020-05-22,123.1,281.761,7.17,421,4178.0,57170.0
MAPAL,2020-05-27,125.5,270.169,5.82,421,4178.0,56850.0
MAPAL,2020-05-29,127.5,269.198,8.76,421,4178.0,56240.0
MAPAL,2020-06-01,124.3,278.469,5.23,421,4178.0,57500.0
MAPAL,2020-06-06,123.6,256.266,6.26,421,4178.0,53580.0
MAPAL,2020-06-08,121.0,276.853,4.99,421,4178.0,55400.0
MAPAL,2020-07-04,124.5,226.093,4.36,421,4178.0,49410.0
MAPAL,2020-07-19,126.6,214.549,5.85,421,4178.0,48300.0
MAPAL,2020-08-08,121.5,256.491,4.3,421,4178.0,53840.0
MAPAL,2020-10-04,167.2,255.825,3.04,2747,4560.0,80540.0
MAPAL,2020-11-24,118.53,242.618,2.62,421,4178.0,50530.0
MAPAL,2020-11-25,116.8,247.047,3.31,421,4178.0,50630.0
MAPAL,2020-11-27,118.4,255.009,3.32,421,4178.0,52020.0
MAPAL,2020-12-01,113.7,251.553,6.35,421,4178.0,50410.0
MAPAL,2020-12-02,117.4,278.635,11.21,421,4178.0,54170.0
MAPAL,2020-12-08,119.8,245.384,6.04,421,4178.0,50670.0
MAPAL,2020-12-12,120.6,245.635,3.98,421,4178.0,51140.0
MAPAL,2020-12-17,121.5,239.993,3.99,421,4178.0,51020.0
MAPAL,2020-12-20,114.5,243.864,3.36,421,4178.0,49280.0
MAPAL,2020-12-22,112.4,248.103,4.81,421,4178.0,49280.0
MAPAL,2021-01-09,121.0,237.818,5.2,421,4178.0,51340.0
MAPAL,2021-01-11,119.5,244.006,5.95,421,4178.0,51130.0
MAPAL,2021-01-13,118.5,259.097,7.96,421,4178.0,52860.0
MAPAL,2021-01-13,118.8,255.921,11.22,421,4178.0,52100.0
MAPAL,2021-01-15,118.0,257.456,5.08,421,4178.0,52480.0
MAPAL,2021-01-17,120.77,251.486,8.14,421,4178.0,53400.0
MAPAL,2021-01-19,121.8,281.617,11.64,421,4178.0,57080.0
MAPAL,2021-01-22,118.5,280.46,7.51,421,4178.0,56060.0
MAPAL,2021-01-25,121.9,269.154,10.08,421,4178.0,54830.0
MAPAL,2021-01-26,113.0,279.403,7.99,421,4178.0,53530.0
MAPAL,2021-01-27,109.0,261.321,6.77,421,4178.0,51070.0
MAPAL,2021-01-29,120.0,273.076,8.96,421,4178.0,55630.0
MAPAL,2021-02-02,110.66,279.398,4.86,421,4178.0,53280.0
MAPAL,2021-02-05,118.2,258.045,4.63,421,4178.0,52580.0
MAPAL,2021-02-10,112.9,247.21,3.28,421,4178.0,48910.0
MAPAL,2021-02-11,114.1,261.35,4.37,421,4178.0,50940.0
MAPAL,2021-02-13,120.0,239.583,4.31,421,4178.0,49920.0
MAPAL,2021-02-14,115.0,245.826,2.69,421,4178.0,49750.0
MAPAL,2021-02-16,116.5,240.687,6.73,421,4178.0,49720.0
MAPAL,2021-02-18,113.4,289.859,9.5,421,4178.0,54730.0
MAPAL,2021-02-19,115.0,251.478,5.63,421,4178.0,50490.0
MAPAL,2021-02-22,111.5,267.892,3.77,421,4178.0,51320.0
MAPAL,2021-02-24,109.5,263.836,4.28,421,4178.0,50340.0
MAPAL,2021-02-25,111.5,248.879,4.26,421,4178.0,49080.0
MAPAL,2021-03-03,114.39,249.06,3.45,421,4178.0,49840.0
MAPAL,2021-03-04,112.8,270.745,6.95,421,4178.0,51820.0
MAPAL,2021-03-07,114.5,266.026,4.27,421,4178.0,51810.0
MAPAL,2021-03-12,114.6,253.665,4.31,1927,150.0,50760.0
MAPAL,2021-03-16,122.0,262.459,2.86,1927,150.0,53500.0
MAPAL,2021-03-17,121.0,261.653,3.27,1927,150.0,53110.0
MAPAL,2021-03-21,125.0,247.28,4.67,1927,150.0,52610.0
MAPAL,2021-03-23,118.0,272.542,5.74,1927,150.0,53790.0
MAPAL,2021-03-24,121.29,256.08,5.99,1927,150.0,52530.0
MAPAL,2021-03-26,117.5,251.319,3.67,1927,150.0,51050.0
MAPAL,2021-03-30,122.2,254.828,3.89,1927,150.0,52780.0
MAPAL,2021-04-07,118.79,240.088,3.2,1927,150.0,50290.0
MAPAL,2021-04-16,116.0,264.138,4.13,1927,150.0,51950.0
MAPAL,2021-04-18,117.0,256.838,5.28,1927,150.0,51340.0
MAPAL,2021-04-20,117.6,242.772,2.81,1927,150.0,49830.0
MAPAL,2021-04-22,116.5,249.442,2.49,1927,150.0,50330.0
MAPAL,2021-04-24,116.0,248.534,2.23,1927,150.0,50050.0
MAPAL,2021-04-29,113.9,249.166,4.24,1927,150.0,49810.0
MAPAL,2021-04-30,114.8,232.056,5.6,1927,150.0,47980.0
MAPAL,2021-06-02,113.61,264.149,5.62,1927,150.0,51100.0
MAPAL,2021-06-06,118.7,243.976,4.21,1927,150.0,50040.0
MAPAL,2021-06-08,117.5,246.979,6.05,1927,150.0,50430.0
MAPAL,2021-06-14,117.62,223.346,3.51,1927,150.0,48020.0
MAPAL,2021-06-15,112.0,234.911,4.85,1927,150.0,47900.0
MAPAL,2021-06-22,117.5,228.936,5.65,1927,150.0,48610.0
MAPAL,2021-06-24,118.2,230.372,5.41,1927,150.0,48830.0
MAPAL,2021-06-28,116.7,236.932,4.49,1927,150.0,49310.0
MAPAL,2021-06-29,110.0,239.364,4.25,1927,150.0,47780.0
MAPAL,2021-07-07,113.96,217.883,8.22,1927,150.0,46390.0
MAPAL,2021-07-10,118.09,225.675,3.34,1927,150.0,48340.0
MAPAL,2021-07-16,111.2,230.845,4.15,1927,150.0,47130.0
MAPAL,2021-07-20,114.59,225.238,4.76,1927,150.0,47370.0
MAPAL,2021-07-21,113.0,229.823,4.6,1927,150.0,47530.0
MAPAL,2021-08-02,115.12,228.631,2.81,1927,150.0,47860.0
MAPAL,2021-08-04,115.0,237.913,4.89,1927,150.0,48680.0
MAPAL,2021-08-13,114.0,234.035,3.73,1927,150.0,48140.0
MAPAL,2021-08-16,114.0,245.965,3.19,1927,150.0,49510.0
MAPAL,2021-08-18,114.8,231.882,3.93,1927,150.0,47920.0
MAPAL,2021-08-21,119.4,239.531,3.26,1927,150.0,49960.0
MAPAL,2021-08-24,108.0,275.926,2.53,1927,150.0,51060.0
MAPAL,2021-08-28,112.0,262.589,5.4,1927,150.0,50880.0
MAPAL,2021-08-30,118.0,265.0,3.36,1927,150.0,53250.0
MAPAL,2021-09-09,114.5,246.725,3.72,1927,150.0,49700.0
MAPAL,2021-09-10,116.0,249.052,3.52,1927,150.0,50100.0
MAPAL,2021-09-21,116.72,237.063,2.48,1927,150.0,48930.0
MAPAL,2021-09-22,117.58,242.303,3.45,1927,150.0,49950.0
MAPAL,2021-09-23,114.69,256.256,3.08,1927,150.0,50590.0
MAPAL,2021-09-24,114.93,242.495,2.2,1927,150.0,49190.0
MAPAL,2021-10-02,118.5,262.11,3.36,1927,150.0,52190.0
MAPAL,2021-10-04,111.0,275.676,4.24,1927,150.0,52330.0
MAPAL,2021-10-06,114.67,266.068,3.26,1927,150.0,52110.0
MAPAL,2021-10-07,114.63,260.752,4.07,1927,150.0,51450.0
MAPAL,2021-10-11,114.01,265.24,4.55,1927,150.0,51710.0
MAPAL,2021-10-18,117.5,250.894,4.51,1927,150.0,50790.0
MAPAL,2021-10-19,114.0,261.404,4.05,1927,150.0,51050.0
MAPAL,2021-10-23,116.2,243.115,5.36,1927,150.0,49540.0
MAPAL,2021-10-24,118.91,238.079,3.41,1927,150.0,49880.0
MAPAL,2021-10-29,117.63,237.694,3.61,1927,150.0,49180.0
MAPAL,2021-11-04,118.29,246.006,3.84,1927,150.0,50300.0
MAPAL,2021-11-05,116.7,250.129,2.94,1927,150.0,50320.0
MAPAL,2021-11-16,113.07,249.491,3.86,1927,150.0,50120.0
MAPAL,2021-11-29,117.61,256.101,6.1,1927,150.0,52160.0
MAPAL,2021-12-14,116.49,262.986,21.88,1927,150.0,55880.0
MAPAL,2021-12-24,114.0,262.456,4.48,1927,150.0,51430.0
MAPAL,2021-12-27,116.0,260.431,5.43,1927,150.0,51800.0
MAPAL,2021-12-29,115.6,256.142,5.52,1927,150.0,51200.0
MAPAL,2021-12-30,115.2,253.993,4.57,1927,150.0,50680.0
MAPAL,2022-01-05,111.0,279.523,13.04,1927,150.0,53150.0
MAPAL,2022-01-14,112.5,268.533,3.96,1927,150.0,51750.0
MAPAL,2022-01-16,114.0,261.491,3.67,1927,150.0,51170.0
MAPAL,2022-01-20,113.0,273.451,4.76,1927,150.0,52360.0
MAPAL,2022-01-24,113.0,249.469,2.22,1927,150.0,50180.0
MAPAL,2022-01-26,116.2,252.754,3.23,1927,150.0,50950.0
MAPAL,2022-01-29,114.0,264.649,4.74,1927,150.0,51760.0
MAPAL,2022-02-17,115.0,255.13,2.12,1927,150.0,50840.0
MAPAL,2022-03-06,115.0,264.957,4.6,1927,150.0,52260.0
MAPAL,2022-03-25,115.44,252.599,6.12,1927,150.0,51030.0
MAPAL,2022-04-18,122.41,240.176,4.69,1927,150.0,50830.0
MAPAL,2023-02-25,126.54,222.143,4.19,2350,1517.0,52250.0
MAPAL,2023-08-30,119.12,222.717,3.98,1927,150.0,48730.0
MAPAL,2022-05-20,78.35,246.331,4.79,60,149.0,30110.0
MAPAL,2023-06-07,120.2,264.559,2.94,1927,150.0,53680.0
MAPAL,2024-01-04,73.3,259.618,4.17,812,5425.0,29850.0
MAPAL,2024-03-11,73.77,263.528,18.14,60,5425.0,31670.0
MAPAL,2021-04-27,114.0,258.86,6.6,1927,150.0,51020.0
MAPAL,2021-08-17,108.26,268.613,3.89,2192,2060.0,46890.0
MAPAL,2021-09-20,76.0,255.0,2.4,60,149.0,30060.0
